Ortschaftsname;PLZ;Zusatzziffer;Gemeindename;BFS-Nr;Kantonskürzel;E;N;Sprache;Validity
Böttstein;5315;0;Böttstein;4303;AG;8.21803449;47.55302124;de;01.07.2008
Döttingen;5312;0;Döttingen;4304;AG;8.251261037;47.55467602;de;01.07.2008
Endingen;5304;0;Endingen;4305;AG;8.293934362;47.52734227;de;01.07.2008
Unterendingen;5305;0;Endingen;4305;AG;8.294696357;47.54583;de;01.07.2008
Fisibach;5467;0;Fisibach;4306;AG;8.405169341;47.5573248;de;01.07.2008
Full-Reuenthal;5324;0;Full-Reuenthal;4307;AG;8.202915537;47.60756574;de;01.07.2008
Klingnau;5313;0;Klingnau;4309;AG;8.249747548;47.58881646;de;01.07.2008
Koblenz;5322;0;Klingnau;4309;AG;8.228678913;47.59666558;de;01.07.2008
Leibstadt;5325;0;Leibstadt;4311;AG;8.17721702;47.58714343;de;01.07.2008
Lengnau AG;5426;0;Lengnau (AG);4312;AG;8.32187112;47.52654648;de;01.07.2008
Leuggern;5316;0;Leuggern;4313;AG;8.21804491;47.58741259;de;01.07.2008
Hettenschwil;5317;0;Leuggern;4313;AG;8.192647315;47.57244668;de;01.07.2008
Mellikon;5465;0;Mellikon;4314;AG;8.348086662;47.56218179;de;01.07.2008
Schneisingen;5425;0;Schneisingen;4318;AG;8.366590027;47.52797184;de;01.07.2008
Tegerfelden;5306;0;Tegerfelden;4320;AG;8.285579378;47.56059955;de;01.07.2008
Rietheim;5323;0;Zurzach;4324;AG;8.271813905;47.59894291;de;01.07.2008
Bad Zurzach;5330;0;Zurzach;4324;AG;8.2948582;47.59195938;de;01.07.2008
Rekingen AG;5332;0;Zurzach;4324;AG;8.321424999;47.5679134;de;01.07.2008
Baldingen;5333;0;Zurzach;4324;AG;8.313412182;47.55488122;de;01.07.2008
Böbikon;5334;0;Zurzach;4324;AG;8.336371298;47.55179581;de;01.07.2008
Wislikofen;5463;0;Zurzach;4324;AG;8.367255173;47.55307958;de;01.07.2008
Rümikon AG;5464;0;Zurzach;4324;AG;8.376816609;47.56568476;de;01.07.2008
Kaiserstuhl AG;5466;0;Zurzach;4324;AG;8.419863768;47.56789174;de;01.07.2008
Arbon;9320;0;Arbon;4401;TG;9.426014713;47.5114239;de;01.07.2008
Frasnacht;9320;2;Arbon;4401;TG;9.407965011;47.52504863;de;01.07.2008
Stachen;9320;3;Arbon;4401;TG;9.411234205;47.50857099;de;01.07.2008
Dozwil;8582;0;Dozwil;4406;TG;9.321523709;47.57558555;de;01.07.2008
Steinebrunn;9314;0;Egnach;4411;TG;9.341285171;47.53296229;de;01.07.2008
Neukirch (Egnach);9315;0;Egnach;4411;TG;9.369428237;47.52531741;de;01.07.2008
Egnach;9322;0;Egnach;4411;TG;9.382300582;47.54001039;de;01.07.2008
Hefenhofen;8580;7;Hefenhofen;4416;TG;9.313955401;47.55878708;de;01.07.2008
Kesswil;8593;0;Kesswil;4426;TG;9.314752076;47.58945467;de;01.07.2008
Roggwil TG;9325;0;Roggwil (TG);4431;TG;9.392439416;47.50998495;de;01.07.2008
Romanshorn;8590;0;Romanshorn;4436;TG;9.357849675;47.56503169;de;01.07.2008
Amriswil;8580;0;Salmsach;4441;TG;9.327578593;47.54527802;de;01.07.2008
Salmsach;8599;0;Salmsach;4441;TG;9.363819956;47.55084666;de;01.07.2008
Sommeri;8580;3;Sommeri;4446;TG;9.281376823;47.57030738;de;01.07.2008
Uttwil;8592;0;Uttwil;4451;TG;9.340541372;47.57769619;de;01.07.2008
Biessenhofen;8580;8;Amriswil;4461;TG;9.258735458;47.54532776;de;01.02.2014
Schocherswil;8581;0;Amriswil;4461;TG;9.264406244;47.53668472;de;01.07.2008
Oberaach;8587;0;Amriswil;4461;TG;9.275148737;47.56020288;de;01.07.2008
Halden;9223;1;Bischofszell;4471;TG;9.206912889;47.50452891;de;01.07.2008
Erlen;8586;0;Erlen;4476;TG;9.233995153;47.5491512;de;01.07.2008
Kümmertshausen;8586;3;Erlen;4476;TG;9.245139368;47.56588796;de;01.07.2008
Riedt b. Erlen;8586;5;Erlen;4476;TG;9.216633928;47.5432346;de;01.07.2008
Buchackern;8586;7;Erlen;4476;TG;9.239569021;47.53602489;de;01.07.2008
Engishofen;8586;8;Erlen;4476;TG;9.248729795;47.55764931;de;01.07.2008
Ennetaach;8586;9;Erlen;4476;TG;9.215175678;47.55280758;de;01.07.2008
Heldswil;9216;0;Erlen;4476;TG;9.229494166;47.53462235;de;01.07.2008
Wilen (Gottshaus);9225;0;Hauptwil-Gottshaus;4486;TG;9.276260672;47.48878898;de;01.07.2008
St. Pelagiberg;9225;1;Hauptwil-Gottshaus;4486;TG;9.305361227;47.48969799;de;01.07.2008
Hohentannen;9216;2;Hohentannen;4495;TG;9.223079535;47.50621938;de;01.07.2008
Kradolf;9214;2;Kradolf-Schönenberg;4501;TG;9.195580226;47.52601668;de;01.07.2008
Schönenberg an der Thur;9215;0;Kradolf-Schönenberg;4501;TG;9.198856121;47.51629249;de;01.07.2008
Buhwil;9215;2;Kradolf-Schönenberg;4501;TG;9.16825014;47.52751076;de;01.07.2008
Neukirch an der Thur;9217;0;Kradolf-Schönenberg;4501;TG;9.170077376;47.50847807;de;01.07.2008
Sulgen;8583;0;Sulgen;4506;TG;9.189000762;47.53910871;de;01.07.2008
Götighofen;8583;1;Sulgen;4506;TG;9.214025476;47.53393198;de;01.07.2008
Donzhausen;8583;2;Sulgen;4506;TG;9.197724503;47.55462669;de;01.07.2008
Zihlschlacht;8588;0;Zihlschlacht-Sitterdorf;4511;TG;9.261496735;47.52072708;de;01.07.2008
Sitterdorf;8589;0;Zihlschlacht-Sitterdorf;4511;TG;9.247309243;47.50610021;de;01.07.2008
Basadingen;8254;0;Basadingen-Schlattingen;4536;TG;8.739555672;47.65875319;de;01.07.2008
Schlattingen;8255;0;Basadingen-Schlattingen;4536;TG;8.770897631;47.66109124;de;01.07.2008
Schlatt TG;8252;0;Diessenhofen;4545;TG;8.707830639;47.67844811;de;01.07.2008
Diessenhofen;8253;0;Diessenhofen;4545;TG;8.721273815;47.67939435;de;01.07.2008
Willisdorf;8253;2;Diessenhofen;4545;TG;8.738369808;47.67985313;de;01.07.2008
Ettenhausen TG;8356;0;Aadorf;4551;TG;8.895343087;47.4737316;de;01.07.2008
Guntershausen b. Aadorf;8357;0;Aadorf;4551;TG;8.918677924;47.47078373;de;01.07.2008
Häuslenen;8522;0;Aadorf;4551;TG;8.900421613;47.52795725;de;01.07.2008
Aawangen;8522;2;Aadorf;4551;TG;8.904802431;47.51191586;de;01.07.2008
Wittenwil;9547;0;Aadorf;4551;TG;8.926782159;47.50181392;de;01.07.2008
Frauenfeld;8500;0;Felben-Wellhausen;4561;TG;8.944877384;47.56513098;de;01.07.2008
Felben-Wellhausen;8552;0;Felben-Wellhausen;4561;TG;8.937719292;47.57623356;de;01.07.2008
Matzingen;9548;0;Frauenfeld;4566;TG;8.915748563;47.53392269;de;01.07.2008
Islikon;8546;0;Gachnang;4571;TG;8.846344682;47.55227016;de;01.07.2008
Kefikon TG;8546;2;Gachnang;4571;TG;8.835563578;47.55198149;de;01.07.2008
Gachnang;8547;0;Gachnang;4571;TG;8.854523455;47.53881775;de;01.07.2008
Harenwilen;8553;2;Hüttlingen;4590;TG;8.998732537;47.56823031;de;01.07.2008
Mettendorf TG;8553;3;Hüttlingen;4590;TG;8.965135278;47.57823452;de;01.07.2008
Hüttlingen;8553;4;Hüttlingen;4590;TG;8.989774326;47.57691882;de;01.07.2008
Eschikofen;8553;5;Hüttlingen;4590;TG;9.005374197;47.57995669;de;01.07.2008
Niederneunforn;8525;0;Neunforn;4601;TG;8.775339168;47.59295322;de;01.07.2008
Oberneunforn;8526;0;Neunforn;4601;TG;8.762531382;47.61052515;de;01.07.2008
Stettfurt;9507;0;Stettfurt;4606;TG;8.960576888;47.52503979;de;01.07.2008
Thundorf;8512;0;Thundorf;4611;TG;8.965224728;47.54912926;de;01.07.2008
Lustdorf;8512;2;Thundorf;4611;TG;8.984335163;47.55399222;de;01.07.2008
Wetzikon TG;8512;3;Thundorf;4611;TG;8.999669352;47.53812482;de;01.07.2008
Uesslingen;8524;0;Uesslingen-Buch;4616;TG;8.828591847;47.58217318;de;01.07.2008
Buch b. Frauenfeld;8524;2;Uesslingen-Buch;4616;TG;8.83802611;47.59872183;de;01.07.2008
Warth;8532;0;Warth-Weiningen;4621;TG;8.868363077;47.58670912;de;01.07.2008
Weiningen TG;8532;2;Warth-Weiningen;4621;TG;8.89937634;47.58995675;de;01.07.2008
Hüttwilen;8536;0;Warth-Weiningen;4621;TG;8.872563439;47.59658369;de;01.07.2008
Altnau;8595;0;Altnau;4641;TG;9.259490973;47.60286644;de;01.07.2008
Kreuzlingen;8280;0;Bottighofen;4643;TG;9.204557479;47.63987913;de;01.07.2008
Bottighofen;8598;0;Bottighofen;4643;TG;9.209347998;47.63421145;de;01.07.2008
Ermatingen;8272;0;Ermatingen;4646;TG;9.084799325;47.6571901;de;01.07.2008
Triboltingen;8273;0;Ermatingen;4646;TG;9.109176439;47.65513836;de;01.07.2008
Gottlieben;8274;2;Gottlieben;4651;TG;9.127543662;47.66489719;de;01.07.2008
Güttingen;8594;0;Güttingen;4656;TG;9.286863655;47.59832664;de;01.07.2008
Hugelshofen;8565;0;Kemmental;4666;TG;9.116034111;47.59488375;de;01.07.2008
Neuwilen;8566;0;Kemmental;4666;TG;9.13082035;47.62367194;de;01.07.2008
Dotnacht;8566;2;Kemmental;4666;TG;9.143006854;47.59861938;de;01.07.2008
Ellighausen;8566;4;Kemmental;4666;TG;9.138478533;47.61162376;de;01.07.2008
Lippoldswilen;8566;5;Kemmental;4666;TG;9.116061542;47.61141018;de;01.07.2008
Siegershausen;8573;0;Kemmental;4666;TG;9.170651224;47.61930268;de;01.07.2008
Alterswilen;8573;2;Kemmental;4666;TG;9.153563698;47.60922455;de;01.07.2008
Altishausen;8573;3;Kemmental;4666;TG;9.168834351;47.59802584;de;01.07.2008
Langrickenbach;8585;4;Langrickenbach;4681;TG;9.247344096;47.58328056;de;01.07.2008
Zuben;8585;5;Langrickenbach;4681;TG;9.231060573;47.60267495;de;01.07.2008
Schönenbaumgarten;8585;7;Langrickenbach;4681;TG;9.226210874;47.61231307;de;01.07.2008
Herrenhof;8585;8;Langrickenbach;4681;TG;9.243457226;47.59787589;de;01.07.2008
Illighausen;8574;1;Lengwil;4683;TG;9.209507574;47.60185042;de;01.07.2008
Oberhofen TG;8574;2;Lengwil;4683;TG;9.191484248;47.61254572;de;01.08.2012
Lengwil;8574;3;Lengwil;4683;TG;9.19195153;47.62531328;de;01.08.2012
Dettighofen (Lengwil);8574;4;Lengwil;4683;TG;9.203714257;47.62331137;de;01.08.2012
Scherzingen;8596;0;Münsterlingen;4691;TG;9.22526675;47.62582655;de;01.07.2008
Münsterlingen;8596;1;Münsterlingen;4691;TG;9.235602763;47.63085864;de;01.07.2008
Landschlacht;8597;0;Münsterlingen;4691;TG;9.250975265;47.62400173;de;01.07.2008
Tägerwilen;8274;0;Tägerwilen;4696;TG;9.134760156;47.64778347;de;01.07.2008
Raperswilen;8558;0;Wäldi;4701;TG;9.058925413;47.6324566;de;01.07.2008
Hefenhausen;8564;0;Wäldi;4701;TG;9.068043053;47.6163441;de;01.07.2008
Engwilen;8564;2;Wäldi;4701;TG;9.097174667;47.61583072;de;01.07.2008
Sonterswil;8564;3;Wäldi;4701;TG;9.081170167;47.62277786;de;01.07.2008
Wäldi;8564;4;Wäldi;4701;TG;9.09615402;47.63213826;de;01.07.2008
Lipperswil;8564;5;Wäldi;4701;TG;9.054036263;47.6173422;de;01.07.2008
Hattenhausen;8564;7;Wäldi;4701;TG;9.069122621;47.62751766;de;01.07.2008
Gunterswilen;8564;8;Wäldi;4701;TG;9.076152075;47.63653922;de;01.07.2008
Amlikon-Bissegg;8514;0;Affeltrangen;4711;TG;9.033186705;47.54174303;de;01.07.2008
Tobel;9555;0;Affeltrangen;4711;TG;9.021328531;47.51925814;de;01.07.2008
Affeltrangen;9556;0;Affeltrangen;4711;TG;9.030994117;47.52624909;de;01.07.2008
Zezikon;9556;2;Affeltrangen;4711;TG;9.017289188;47.53573238;de;01.07.2008
Märwil;9562;0;Affeltrangen;4711;TG;9.066379147;47.52912001;de;01.07.2008
Buch b. Märwil;9562;2;Affeltrangen;4711;TG;9.055447873;47.53699607;de;01.07.2008
Bettwiesen;9553;0;Bettwiesen;4716;TG;9.024409134;47.49794461;de;01.07.2008
Balterswil;8362;0;Bichelsee-Balterswil;4721;TG;8.938228507;47.45212944;de;01.07.2008
Braunau;9502;0;Braunau;4723;TG;9.069512537;47.50404711;de;01.07.2008
Eschlikon TG;8360;0;Eschlikon;4724;TG;8.965558505;47.46007666;de;01.07.2008
Wallenwil;8360;2;Eschlikon;4724;TG;8.95420512;47.45301082;de;01.07.2008
Sirnach;8370;0;Eschlikon;4724;TG;8.982618364;47.46057312;de;01.07.2008
Wiezikon b. Sirnach;8372;0;Fischingen;4726;TG;8.980648571;47.44238224;de;01.07.2008
Dussnang;8374;0;Fischingen;4726;TG;8.944647192;47.42344048;de;01.07.2008
Oberwangen TG;8374;2;Fischingen;4726;TG;8.982308901;47.43130916;de;01.07.2008
Lommis;9506;0;Lommis;4741;TG;8.996644119;47.51403894;de;01.07.2008
Weingarten-Kalthäusern;9508;0;Lommis;4741;TG;8.983024883;47.52360805;de;01.07.2008
Münchwilen TG;9542;0;Münchwilen (TG);4746;TG;8.991538863;47.48054479;de;01.07.2008
Wilen b. Wil;9535;0;Rickenbach (TG);4751;TG;9.039671148;47.44800461;de;01.07.2008
Schönholzerswilen;8577;0;Schönholzerswilen;4756;TG;9.1325866;47.51386671;de;01.07.2008
Busswil TG;8371;0;Sirnach;4761;TG;9.016522715;47.45407759;de;01.07.2008
Littenheid;9573;0;Sirnach;4761;TG;9.00810828;47.44175875;de;01.07.2008
Tägerschen;9554;0;Tobel-Tägerschen;4776;TG;9.026902773;47.50502402;de;01.07.2008
Wängi;9545;0;Wängi;4781;TG;8.967419451;47.49771117;de;01.07.2008
Tuttwil;9546;0;Wängi;4781;TG;8.948131308;47.48033939;de;01.07.2008
Berlingen;8267;0;Berlingen;4801;TG;9.029456249;47.66508371;de;01.07.2008
Eschenz;8264;0;Eschenz;4806;TG;8.881666232;47.63584312;de;01.07.2008
Lanzenneunforn;8506;0;Herdern;4811;TG;8.931728272;47.62209423;de;01.07.2008
Herdern;8535;0;Herdern;4811;TG;8.908809661;47.61381487;de;01.07.2008
Hörhausen;8507;0;Homburg;4816;TG;8.951737994;47.63841634;de;01.07.2008
Homburg;8508;0;Homburg;4816;TG;9.00142503;47.62893838;de;01.07.2008
Nussbaumen TG;8537;0;Hüttwilen;4821;TG;8.830217889;47.62468139;de;01.07.2008
Uerschhausen;8537;2;Hüttwilen;4821;TG;8.815402407;47.60777828;de;01.07.2008
Mammern;8265;0;Mammern;4826;TG;8.919531951;47.64423823;de;01.07.2008
Müllheim Dorf;8555;0;Müllheim;4831;TG;9.00545379;47.60121586;de;01.07.2008
Pfyn;8505;0;Pfyn;4841;TG;8.955035647;47.59945094;de;01.07.2008
Dettighofen;8505;2;Pfyn;4841;TG;8.954260485;47.6191417;de;01.07.2008
Mannenbach-Salenstein;8268;0;Salenstein;4851;TG;9.047289431;47.67076787;de;01.07.2008
Salenstein;8268;2;Salenstein;4851;TG;9.04983672;47.65976321;de;01.07.2008
Fruthwilen;8269;0;Salenstein;4851;TG;9.064343294;47.6564825;de;01.07.2008
Steckborn;8266;0;Steckborn;4864;TG;8.999177577;47.65868689;de;01.07.2008
Kaltenbach;8259;0;Wagenhausen;4871;TG;8.837730921;47.64548064;de;01.07.2008
Etzwilen;8259;2;Wagenhausen;4871;TG;8.81715095;47.65700516;de;01.07.2008
Rheinklingen;8259;3;Wagenhausen;4871;TG;8.813820168;47.6702008;de;01.07.2008
Wagenhausen;8259;4;Wagenhausen;4871;TG;8.835404152;47.66352868;de;01.07.2008
Bonau;8554;3;Amlikon-Bissegg;4881;TG;9.026669733;47.57811322;de;01.07.2008
Weinfelden;8570;0;Berg (TG);4891;TG;9.141237762;47.56997378;de;01.07.2008
Berg TG;8572;0;Berg (TG);4891;TG;9.160707059;47.58075209;de;01.07.2008
Andhausen;8572;2;Berg (TG);4891;TG;9.179582758;47.57755651;de;01.07.2008
Graltshausen;8572;3;Berg (TG);4891;TG;9.183615537;47.59804933;de;01.07.2008
Guntershausen b. Berg;8572;4;Berg (TG);4891;TG;9.185950223;47.57349578;de;01.07.2008
Mauren TG;8576;0;Berg (TG);4891;TG;9.153056725;47.56547815;de;01.07.2008
Opfershofen TG;8584;1;Berg (TG);4891;TG;9.170950068;47.56474673;de;01.07.2008
Mattwil;8585;1;Birwinken;4901;TG;9.209076931;47.57786986;de;01.07.2008
Happerswil;8585;2;Birwinken;4901;TG;9.226041098;47.57913877;de;01.07.2008
Birwinken;8585;9;Birwinken;4901;TG;9.196992625;47.58408485;de;01.07.2008
Klarsreuti;8585;10;Birwinken;4901;TG;9.217044358;47.58760498;de;01.07.2008
Andwil TG;8586;2;Birwinken;4901;TG;9.215049671;47.56620923;de;01.07.2008
Buch b. Kümmertshausen;8586;10;Birwinken;4901;TG;9.234828532;47.57110438;de;01.07.2008
Bürglen TG;8575;0;Bürglen (TG);4911;TG;9.151248616;47.55306082;de;01.07.2008
Istighofen;8575;1;Bürglen (TG);4911;TG;9.146882923;47.53894456;de;01.07.2008
Leimbach TG;8584;0;Bürglen (TG);4911;TG;9.190536903;47.56313432;de;01.07.2008
Stehrenberg;9503;0;Bussnang;4921;TG;9.090931903;47.52210709;de;01.07.2008
Lanterswil;9503;2;Bussnang;4921;TG;9.097094568;47.51616603;de;01.07.2008
Friltschen;9504;0;Bussnang;4921;TG;9.092410983;47.5349416;de;01.07.2008
Mettlen;9517;0;Bussnang;4921;TG;9.119129948;47.53636944;de;01.07.2008
Bussnang;9565;0;Bussnang;4921;TG;9.083013258;47.55597543;de;01.07.2008
Oberbussnang;9565;2;Bussnang;4921;TG;9.086256146;47.54433334;de;01.07.2008
Oppikon;9565;3;Bussnang;4921;TG;9.063928576;47.54938259;de;01.07.2008
Schmidshof;9565;4;Bussnang;4921;TG;9.055348009;47.54478302;de;01.07.2008
Rothenhausen;9565;5;Bussnang;4921;TG;9.109193539;47.54841247;de;01.07.2008
Märstetten;8560;0;Märstetten;4941;TG;9.074612881;47.59338901;de;01.07.2008
Ottoberg;8561;0;Märstetten;4941;TG;9.0901656;47.59330719;de;01.07.2008
Müllheim-Wigoltingen;8554;0;Wigoltingen;4951;TG;9.013695869;47.59003975;de;01.07.2008
Wigoltingen;8556;0;Wigoltingen;4951;TG;9.026862873;47.59831079;de;01.07.2008
Engwang;8556;2;Wigoltingen;4951;TG;9.055071413;47.60050702;de;01.07.2008
Illhart;8556;3;Wigoltingen;4951;TG;9.036312225;47.61794913;de;01.07.2008
Lamperswil TG;8556;4;Wigoltingen;4951;TG;9.036815088;47.61019206;de;01.07.2008
Wagerswil;8564;6;Wigoltingen;4951;TG;9.061834468;47.60865422;de;01.07.2008
Arbedo;6517;0;Arbedo-Castione;5001;TI;9.088992748;46.20018422;it;01.07.2008
Castione;6532;0;Arbedo-Castione;5001;TI;9.042214277;46.22874379;it;01.07.2008
Bellinzona;6500;0;Bellinzona;5002;TI;9.035526645;46.19698978;it;01.07.2008
Giubiasco;6512;0;Bellinzona;5002;TI;9.000455589;46.17217061;it;01.07.2008
Monte Carasso;6513;0;Bellinzona;5002;TI;8.9789716;46.20296105;it;01.07.2008
Sementina;6514;0;Bellinzona;5002;TI;8.969519397;46.18572103;it;01.07.2008
Gudo;6515;0;Bellinzona;5002;TI;8.945228978;46.18510656;it;01.07.2008
Gorduno;6518;0;Bellinzona;5002;TI;8.985505599;46.22776706;it;01.07.2008
Preonzo;6523;0;Bellinzona;5002;TI;8.976296374;46.2496627;it;01.07.2008
Moleno;6524;0;Bellinzona;5002;TI;8.981887217;46.26976713;it;01.07.2008
Gnosca;6525;0;Bellinzona;5002;TI;8.999451208;46.23853886;it;01.07.2008
Camorino;6528;0;Bellinzona;5002;TI;9.012618763;46.15646804;it;01.07.2008
Pianezzo;6582;0;Bellinzona;5002;TI;9.048212932;46.15889898;it;01.07.2008
S. Antonio (Val Morobbia);6583;0;Bellinzona;5002;TI;9.064467397;46.17245953;it;01.07.2008
Carena;6584;0;Bellinzona;5002;TI;9.113777871;46.15657943;it;01.07.2008
S. Antonino;6592;0;Bellinzona;5002;TI;8.968962531;46.16894081;it;01.07.2008
Claro;6702;0;Bellinzona;5002;TI;9.034670469;46.26522027;it;01.07.2008
Cadenazzo;6593;0;Cadenazzo;5003;TI;8.951827992;46.14960272;it;01.07.2008
Robasacco;6599;0;Cadenazzo;5003;TI;8.950865224;46.13754916;it;01.07.2008
Isone;6810;0;Isone;5009;TI;9.015770275;46.13117779;it;01.07.2008
Dongio;6715;0;Acquarossa;5048;TI;8.969943339;46.44666548;it;01.07.2008
Acquarossa;6716;0;Acquarossa;5048;TI;8.937776289;46.45676752;it;01.07.2008
Leontica;6716;2;Acquarossa;5048;TI;8.896417734;46.45046148;it;01.07.2008
Lottigna;6716;3;Acquarossa;5048;TI;8.955957107;46.46379156;it;01.07.2008
Motto (Blenio);6721;2;Acquarossa;5048;TI;8.978407013;46.43587456;it;01.07.2008
Corzoneso;6722;0;Acquarossa;5048;TI;8.924744022;46.43522938;it;01.07.2008
Prugiasco;6723;0;Acquarossa;5048;TI;8.893800172;46.47064127;it;01.07.2008
Castro;6723;2;Acquarossa;5048;TI;8.930262437;46.47004213;it;01.07.2008
Marolta;6723;3;Acquarossa;5048;TI;8.917913665;46.47808316;it;01.07.2008
Ponto Valentino;6724;0;Acquarossa;5048;TI;8.90033931;46.48839414;it;01.07.2008
Largario;6724;2;Acquarossa;5048;TI;8.937842773;46.49277359;it;01.07.2008
Dangio;6717;0;Blenio;5049;TI;8.954279552;46.49547541;it;13.01.2014
Torre;6717;1;Blenio;5049;TI;8.976866274;46.48333187;it;01.07.2008
Olivone;6718;0;Blenio;5049;TI;8.889479168;46.53602664;it;01.07.2008
Camperio;6718;1;Blenio;5049;TI;8.910431677;46.51650356;it;01.07.2008
Aquila;6719;0;Blenio;5049;TI;8.966717337;46.50843884;it;01.07.2008
Campo (Blenio);6720;0;Blenio;5049;TI;8.886783796;46.56266703;it;01.07.2008
Ghirone;6720;2;Blenio;5049;TI;8.948768436;46.59100743;it;01.07.2008
Malvaglia;6713;0;Serravalle;5050;TI;9.040208131;46.44339322;it;01.07.2008
Semione;6714;0;Serravalle;5050;TI;8.949740723;46.39705399;it;01.07.2008
Ludiano;6721;0;Serravalle;5050;TI;8.951981178;46.42097119;it;01.07.2008
Airolo;6780;0;Airolo;5061;TI;8.608553533;46.53614857;it;01.07.2008
Villa Bedretto;6781;1;Bedretto;5063;TI;8.513723256;46.52421413;it;01.07.2008
Bedretto;6781;4;Bedretto;5063;TI;8.492522014;46.49442898;it;01.07.2008
Bodio TI;6743;0;Bodio;5064;TI;8.920968761;46.38739287;it;01.07.2008
Dalpe;6774;0;Dalpe;5071;TI;8.760677423;46.45883358;it;01.07.2008
Lavorgo;6746;0;Faido;5072;TI;8.841063907;46.44278698;it;01.07.2008
Calonico;6746;1;Faido;5072;TI;8.845226014;46.4524146;it;01.07.2008
Nivo;6746;2;Faido;5072;TI;8.842097001;46.43677485;it;01.07.2008
Chironico;6747;0;Faido;5072;TI;8.797457759;46.42217602;it;01.07.2008
Anzonico;6748;0;Faido;5072;TI;8.870012167;46.44208356;it;01.07.2008
Sobrio;6749;0;Faido;5072;TI;8.906598604;46.40247669;it;01.07.2008
Cavagnago;6749;1;Faido;5072;TI;8.889196306;46.4194044;it;01.07.2008
Faido;6760;0;Faido;5072;TI;8.800578177;46.47319502;it;01.07.2008
Molare;6760;1;Faido;5072;TI;8.845807964;46.49567863;it;01.07.2008
Calpiogna;6760;2;Faido;5072;TI;8.805430833;46.48528632;it;01.07.2008
Campello;6760;3;Faido;5072;TI;8.81464138;46.50639638;it;01.07.2008
Carì;6760;4;Faido;5072;TI;8.826400912;46.5052314;it;01.07.2008
Rossura;6760;5;Faido;5072;TI;8.842657209;46.47329936;it;01.07.2008
Osco;6763;0;Faido;5072;TI;8.769177903;46.50500359;it;01.07.2008
Mairengo;6763;1;Faido;5072;TI;8.795322888;46.51148304;it;01.07.2008
Chiggiogna;6764;0;Faido;5072;TI;8.824402973;46.46310279;it;01.07.2008
Giornico;6745;0;Giornico;5073;TI;8.865603768;46.39403106;it;01.07.2008
Personico;6744;0;Personico;5076;TI;8.898034166;46.34239112;it;01.07.2008
Pollegio;6742;0;Pollegio;5077;TI;8.946754053;46.37345047;it;01.07.2008
Rodi-Fiesso;6772;0;Prato (Leventina);5078;TI;8.705617455;46.47928045;it;01.07.2008
Prato (Leventina);6773;0;Prato (Leventina);5078;TI;8.747706325;46.47338835;it;01.07.2008
Ambrì;6775;0;Quinto;5079;TI;8.698157038;46.49734678;it;01.07.2008
Piotta;6776;0;Quinto;5079;TI;8.690608391;46.52905826;it;01.07.2008
Quinto;6777;0;Quinto;5079;TI;8.724395539;46.51340829;it;01.07.2008
Ascona;6612;0;Ascona;5091;TI;8.77052978;46.15610416;it;01.07.2008
Arcegno;6618;0;Ascona;5091;TI;8.742207888;46.15651681;it;01.07.2008
Brione sopra Minusio;6645;0;Brione sopra Minusio;5096;TI;8.813562955;46.19398166;it;01.07.2008
Contra;6646;0;Brione sopra Minusio;5096;TI;8.835970093;46.18716695;it;01.07.2008
Brissago;6614;0;Brissago;5097;TI;8.683514897;46.12804199;it;01.07.2008
Isole di Brissago;6614;2;Brissago;5097;TI;8.735210281;46.1323773;it;01.07.2008
Gordola;6596;0;Gordola;5108;TI;8.867418085;46.18343295;it;01.07.2008
Riazzino;6595;0;Lavertezzo;5112;TI;8.889329529;46.1785917;it;01.07.2008
Cugnasco;6516;0;Locarno;5113;TI;8.911296709;46.16998371;it;01.07.2008
Quartino;6572;0;Locarno;5113;TI;8.901840427;46.15827936;it;01.07.2008
Contone;6594;0;Locarno;5113;TI;8.914888084;46.15889474;it;01.07.2008
Locarno;6600;0;Locarno;5113;TI;8.793120576;46.16287735;it;01.07.2008
Solduno;6600;4;Locarno;5113;TI;8.771646637;46.17473858;it;01.07.2008
Orselina;6644;0;Locarno;5113;TI;8.789026907;46.17703584;it;01.07.2008
Tegna;6652;0;Locarno;5113;TI;8.755252925;46.18525073;it;01.07.2008
Losone;6616;0;Losone;5115;TI;8.745560271;46.16878019;it;01.07.2008
Mergoscia;6647;0;Mergoscia;5117;TI;8.824432491;46.21350653;it;01.07.2008
Tenero;6598;0;Minusio;5118;TI;8.843573608;46.1792596;it;01.07.2008
Muralto;6600;2;Minusio;5118;TI;8.808592083;46.17535816;it;01.07.2008
Minusio;6648;0;Minusio;5118;TI;8.818354292;46.17844254;it;01.07.2008
Porto Ronco;6613;0;Ronco sopra Ascona;5125;TI;8.726350467;46.14132926;it;01.07.2008
Ronco sopra Ascona;6622;0;Ronco sopra Ascona;5125;TI;8.713561738;46.14589819;it;01.07.2008
